t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
65.88,-1.43615052e-07,4.831306e-06,1.809281e-09,-1.2034817587e-13,0.0000e+00,0.9938
66.39,-1.60131413e-07,4.850059e-06,1.814436e-09,-1.2012613126e-13,0.0000e+00,0.9938
66.90,-1.73676331e-07,4.868578e-06,1.818805e-09,-1.2101430968e-13,0.0000e+00,0.9938
67.41,-1.84106216e-07,4.886856e-06,1.822520e-09,-1.2190248810e-13,0.0000e+00,0.9938
67.91,-1.93558823e-07,4.904886e-06,1.825674e-09,-1.2334577804e-13,0.0000e+00,0.9938
68.42,-2.02897059e-07,4.922666e-06,1.828375e-09,-1.2445600106e-13,0.0000e+00,0.9938
68.93,-2.11898053e-07,4.940189e-06,1.830674e-09,-1.2512213488e-13,0.0000e+00,0.9938
69.43,-2.20748224e-07,4.957450e-06,1.832650e-09,-1.2667644711e-13,0.0000e+00,0.9938
69.94,-2.28428215e-07,4.974443e-06,1.834317e-09,-1.2667644711e-13,0.0000e+00,0.9938
70.45,-2.36264331e-07,4.991170e-06,1.835734e-09,-1.2723155862e-13,0.0000e+00,0.9938
70.95,-2.46557782e-07,5.007639e-06,1.836871e-09,-1.2889689316e-13,0.0000e+00,0.9938
71.46,-2.58344253e-07,5.023863e-06,1.837798e-09,-1.2989609388e-13,0.0000e+00,0.9938
71.97,-2.69648316e-07,5.039852e-06,1.838471e-09,-1.3056222770e-13,0.0000e+00,0.9938
72.47,-2.80004792e-07,5.055618e-06,1.838977e-09,-1.3167245072e-13,0.0000e+00,0.9938
72.98,-2.88811537e-07,5.071172e-06,1.839291e-09,-1.3100631691e-13,0.0000e+00,0.9938
73.49,-2.96296550e-07,5.086524e-06,1.839472e-09,-1.3355982986e-13,0.0000e+00,0.9938
73.99,-3.04515281e-07,5.101682e-06,1.839548e-09,-1.3355982986e-13,0.0000e+00,0.9938
74.50,-3.13605079e-07,5.116654e-06,1.839535e-09,-1.3533618670e-13,0.0000e+00,0.9938
75.01,-3.21754417e-07,5.131458e-06,1.839552e-09,-1.3633538742e-13,0.0000e+00,0.9938
75.51,-3.29175426e-07,5.146120e-06,1.839529e-09,-1.3755663275e-13,0.0000e+00,0.9938
76.02,-3.36286765e-07,5.160677e-06,1.839634e-09,-1.3899992268e-13,0.0000e+00,0.9938
76.53,-3.42336725e-07,5.175142e-06,1.839787e-09,-1.3899992268e-13,0.0000e+00,0.9938
77.03,-3.48384993e-07,5.189540e-06,1.840059e-09,-1.3977707880e-13,0.0000e+00,0.9938
77.54,-3.55793655e-07,5.203900e-06,1.840487e-09,-1.4044321262e-13,0.0000e+00,0.9938
78.05,-3.63009700e-07,5.218245e-06,1.840949e-09,-1.4288570327e-13,0.0000e+00,0.9938
