t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
122.40,-4.92939023e-14,3.773717e-14,9.687723e-18,-3.1974423109e-14,0.0000e+00,0.9687
122.98,-4.77395901e-14,3.795699e-14,9.513997e-18,-3.1974423109e-14,0.0000e+00,0.9687
123.55,-4.77395901e-14,3.814748e-14,9.905609e-18,-3.2307490017e-14,0.0000e+00,0.9687
124.12,-4.91828800e-14,3.836144e-14,1.082961e-17,-3.2418512319e-14,0.0000e+00,0.9687
124.69,-5.05151476e-14,3.856232e-14,1.201237e-17,-3.2418512319e-14,0.0000e+00,0.9687
125.26,-5.19584376e-14,3.875490e-14,1.261598e-17,-3.2751579226e-14,0.0000e+00,0.9687
125.84,-5.18474152e-14,3.891623e-14,1.280431e-17,-3.2862601529e-14,0.0000e+00,0.9687
126.41,-5.09592368e-14,3.912407e-14,1.262022e-17,-3.2862601529e-14,0.0000e+00,0.9687
126.98,-4.79616347e-14,3.935217e-14,1.240720e-17,-3.2973623831e-14,0.0000e+00,0.9687
127.55,-4.76285678e-14,3.959632e-14,1.226513e-17,-3.3195668436e-14,0.0000e+00,0.9687
128.12,-4.80726570e-14,3.990050e-14,1.218514e-17,-3.3306690739e-14,0.0000e+00,0.9687
128.70,-4.98490138e-14,4.012648e-14,1.217425e-17,-3.3306690739e-14,0.0000e+00,0.9687
129.27,-5.25135491e-14,4.033893e-14,1.219340e-17,-3.3639757646e-14,0.0000e+00,0.9687
129.84,-5.34017275e-14,4.059767e-14,1.204681e-17,-3.4083846856e-14,0.0000e+00,0.9687
130.41,-5.19584376e-14,4.077535e-14,1.155548e-17,-3.4194869158e-14,0.0000e+00,0.9687
130.98,-4.86277685e-14,4.093696e-14,1.125937e-17,-3.4194869158e-14,0.0000e+00,0.9687
131.56,-4.57411886e-14,4.110037e-14,1.109014e-17,-3.4194869158e-14,0.0000e+00,0.9687
132.13,-4.57411886e-14,4.123374e-14,1.077800e-17,-3.4305891461e-14,0.0000e+00,0.9687
132.70,-4.70734562e-14,4.141349e-14,1.046511e-17,-3.4638958368e-14,0.0000e+00,0.9687
133.27,-4.98490138e-14,4.161432e-14,1.051912e-17,-3.4749980671e-14,0.0000e+00,0.9687
133.84,-5.11812814e-14,4.183890e-14,1.058107e-17,-3.4749980671e-14,0.0000e+00,0.9687
134.42,-5.08482145e-14,4.205274e-14,1.075255e-17,-3.4972025276e-14,0.0000e+00,0.9687
134.99,-5.06261699e-14,4.228945e-14,1.052347e-17,-3.5083047578e-14,0.0000e+00,0.9687
135.56,-5.08482145e-14,4.247387e-14,9.629373e-18,-3.5194069881e-14,0.0000e+00,0.9687
136.13,-5.08482145e-14,4.270047e-14,8.786092e-18,-3.5527136788e-14,0.0000e+00,0.9687
136.70,-5.08482145e-14,4.300104e-14,8.173465e-18,-3.5860203695e-14,0.0000e+00,0.9687
137.28,-5.08482145e-14,4.329955e-14,7.842475e-18,-3.6082248300e-14,0.0000e+00,0.9687
137.85,-5.06261699e-14,4.356679e-14,7.775760e-18,-3.6082248300e-14,0.0000e+00,0.9687
138.42,-5.15143483e-14,4.378959e-14,7.804167e-18,-3.6304292905e-14,0.0000e+00,0.9687
138.99,-5.27355937e-14,4.400191e-14,8.303226e-18,-3.6304292905e-14,0.0000e+00,0.9687
139.56,-5.37347944e-14,4.420284e-14,8.146135e-18,-3.6304292905e-14,0.0000e+00,0.9687
