t,rhoc,errD,Mb,q00,q20,q22,vatm
181.656,1.2799694069e-03,1.315255e-04,1.5060942352e+00,1.5060942352e+00,-1.3508611645e-02,2.1566707465e-15,0.0000e+00
182.683,1.2799803187e-03,1.349945e-04,1.5060942352e+00,1.5060942352e+00,-1.3887325039e-02,-2.0826557098e-16,0.0000e+00
183.709,1.2799907991e-03,1.381798e-04,1.5060942352e+00,1.5060942352e+00,-1.4217161344e-02,2.0487644310e-16,0.0000e+00
184.735,1.2800004591e-03,1.410543e-04,1.5060942351e+00,1.5060942351e+00,-1.4497550155e-02,-1.3822667884e-15,0.0000e+00
185.761,1.2800089889e-03,1.435785e-04,1.5060942351e+00,1.5060942351e+00,-1.4728078562e-02,3.0029301055e-16,0.0000e+00
186.788,1.2800161537e-03,1.457075e-04,1.5060942351e+00,1.5060942351e+00,-1.4908488702e-02,4.3312132920e-16,0.0000e+00
187.814,1.2800217890e-03,1.473972e-04,1.5060942351e+00,1.5060942351e+00,-1.5038675897e-02,3.3288683836e-16,0.0000e+00
188.840,1.2800257945e-03,1.486107e-04,1.5060942351e+00,1.5060942351e+00,-1.5118687063e-02,7.3897476206e-16,0.0000e+00
189.867,1.2800281288e-03,1.493237e-04,1.5060942351e+00,1.5060942351e+00,-1.5148719805e-02,-1.4288942581e-15,0.0000e+00
190.893,1.2800288059e-03,1.495270e-04,1.5060942350e+00,1.5060942350e+00,-1.5129121617e-02,7.7674565525e-16,0.0000e+00
191.919,1.2800278962e-03,1.492284e-04,1.5060942350e+00,1.5060942350e+00,-1.5060388134e-02,-1.5038736146e-15,0.0000e+00
192.946,1.2800255241e-03,1.484516e-04,1.5060942350e+00,1.5060942350e+00,-1.4943161269e-02,6.6375823635e-16,0.0000e+00
193.972,1.2800218562e-03,1.472337e-04,1.5060942350e+00,1.5060942350e+00,-1.4778227020e-02,-2.0728832435e-15,0.0000e+00
194.998,1.2800170751e-03,1.456208e-04,1.5060942350e+00,1.5060942350e+00,-1.4566513044e-02,-2.5301726148e-15,0.0000e+00
196.025,1.2800113447e-03,1.436622e-04,1.5060942349e+00,1.5060942349e+00,-1.4309086177e-02,-7.8057524026e-16,0.0000e+00
197.051,1.2800047856e-03,1.414043e-04,1.5060942349e+00,1.5060942349e+00,-1.4007149783e-02,-2.0113683227e-15,0.0000e+00
198.077,1.2799974794e-03,1.388843e-04,1.5060942349e+00,1.5060942349e+00,-1.3662040978e-02,1.9757512853e-15,0.0000e+00
199.103,1.2799895078e-03,1.361254e-04,1.5060942349e+00,1.5060942349e+00,-1.3275227656e-02,-1.2889847440e-15,0.0000e+00
