t,rhoc,errD,Mb,fd_fraction,vatm
73.478,1.2785812420e-03,9.095830e-03,1.5071030169e+00,1.0000,2.2054e-02
74.095,1.2790335970e-03,9.156844e-03,1.5071030169e+00,1.0000,1.9400e-02
74.713,1.2794599476e-03,9.213018e-03,1.5071030169e+00,1.0000,1.6756e-02
75.330,1.2798524692e-03,9.264697e-03,1.5071030169e+00,1.0000,1.4063e-02
75.948,1.2802016397e-03,9.312333e-03,1.5071030169e+00,1.0000,1.1438e-02
76.565,1.2804997538e-03,9.356496e-03,1.5071030169e+00,1.0000,8.9740e-03
77.183,1.2807423917e-03,9.397941e-03,1.5071030169e+00,1.0000,6.6516e-03
77.800,1.2809275098e-03,9.438661e-03,1.5071030169e+00,1.0000,4.3715e-03
78.417,1.2810554322e-03,9.479495e-03,1.5071030169e+00,1.0000,2.6571e-03
79.035,1.2811291448e-03,9.520678e-03,1.5071030169e+00,1.0000,1.8454e-03
79.652,1.2811537217e-03,9.561851e-03,1.5071030169e+00,1.0000,2.5276e-03
80.270,1.2811343372e-03,9.600703e-03,1.5071030169e+00,1.0000,4.8082e-03
80.887,1.2810781330e-03,9.635227e-03,1.5071030169e+00,1.0000,7.0772e-03
81.505,1.2809900362e-03,9.667353e-03,1.5071030169e+00,1.0000,9.3031e-03
82.122,1.2808749913e-03,9.695238e-03,1.5071030169e+00,1.0000,1.1480e-02
82.740,1.2807384381e-03,9.716496e-03,1.5071030169e+00,1.0000,1.3603e-02
83.357,1.2805852471e-03,9.728547e-03,1.5071030169e+00,1.0000,1.5666e-02
83.975,1.2804197529e-03,9.729786e-03,1.5071030169e+00,1.0000,1.7667e-02
84.592,1.2802457871e-03,9.718750e-03,1.5071030169e+00,1.0000,1.9613e-02
85.209,1.2800663506e-03,9.694476e-03,1.5071030169e+00,1.0000,2.1519e-02
85.827,1.2798835662e-03,9.656598e-03,1.5071030169e+00,1.0000,2.3406e-02
86.444,1.2796990011e-03,9.605276e-03,1.5071030169e+00,1.0000,2.5306e-02
87.062,1.2795139445e-03,9.541371e-03,1.5071030169e+00,1.0000,2.7360e-02
87.679,1.2793294895e-03,9.466363e-03,1.5071030169e+00,1.0000,2.9724e-02
88.297,1.2791465069e-03,9.382407e-03,1.5071030169e+00,1.0000,3.2482e-02
88.914,1.2789655997e-03,9.292062e-03,1.5071030169e+00,1.0000,3.5764e-02
89.532,1.2787871011e-03,9.198204e-03,1.5071030169e+00,1.0000,3.9556e-02
90.149,1.2786111660e-03,9.103736e-03,1.5071030169e+00,1.0000,4.3346e-02
90.767,1.2784379501e-03,9.009002e-03,1.5071030169e+00,1.0000,4.7181e-02
91.384,1.2782677589e-03,8.918031e-03,1.5071030169e+00,1.0000,5.1093e-02
92.002,1.2781010199e-03,8.839857e-03,1.5071030169e+00,1.0000,5.5066e-02
92.619,1.2779380261e-03,8.777757e-03,1.5071030169e+00,1.0000,5.9066e-02
93.236,1.2777785456e-03,8.733571e-03,1.5071030169e+00,1.0000,6.3061e-02
93.854,1.2776214852e-03,8.708569e-03,1.5071030169e+00,1.0000,6.7018e-02
94.471,1.2774647850e-03,8.703379e-03,1.5071030169e+00,1.0000,7.0907e-02
95.089,1.2773056279e-03,8.718326e-03,1.5071030169e+00,1.0000,7.4701e-02
95.706,1.2771408866e-03,8.753265e-03,1.5071030169e+00,1.0000,7.8376e-02
96.324,1.2769676315e-03,8.804743e-03,1.5071030169e+00,1.0000,8.1908e-02
96.941,1.2767835588e-03,8.871384e-03,1.5071030169e+00,1.0000,8.5276e-02
97.559,1.2765873314e-03,8.954429e-03,1.5071030169e+00,1.0000,8.8463e-02
98.176,1.2763788976e-03,9.052332e-03,1.5071030169e+00,1.0000,8.4733e-02
98.794,1.2761597939e-03,9.162083e-03,1.5071030169e+00,1.0000,5.3092e-02
99.411,1.2759333403e-03,9.281444e-03,1.5071030169e+00,1.0000,2.7216e-02
100.029,1.2757046341e-03,9.407715e-03,1.5071030169e+00,1.0000,1.2522e-02
100.646,1.2754803289e-03,9.537482e-03,1.5071030169e+00,1.0000,4.8683e-03
101.263,1.2752682938e-03,9.667254e-03,1.5071030169e+00,1.0000,2.4416e-03
101.881,1.2750774149e-03,9.793411e-03,1.5071030169e+00,1.0000,2.3493e-03
102.498,1.2749172090e-03,9.912027e-03,1.5071030169e+00,1.0000,2.1662e-03
103.116,1.2747963301e-03,1.001945e-02,1.5071030169e+00,1.0000,1.8946e-03
103.733,1.2747219788e-03,1.011257e-02,1.5071030169e+00,1.0000,1.5396e-03
104.351,1.2747016709e-03,1.018893e-02,1.5071030169e+00,1.0000,1.1104e-03
104.968,1.2747488280e-03,1.024721e-02,1.5071030169e+00,1.0000,1.2650e-03
105.586,1.2748656862e-03,1.028658e-02,1.5071030169e+00,1.0000,2.5105e-03
106.203,1.2750451658e-03,1.030659e-02,1.5071030169e+00,1.0000,3.9561e-03
106.821,1.2752800770e-03,1.030758e-02,1.5071030169e+00,1.0000,5.5772e-03
107.438,1.2755650252e-03,1.029087e-02,1.5071030169e+00,1.0000,7.3634e-03
108.056,1.2758939410e-03,1.025393e-02,1.5071030169e+00,1.0000,9.2837e-03
108.673,1.2762599853e-03,1.020111e-02,1.5071030169e+00,1.0000,1.1329e-02
109.290,1.2766568482e-03,1.013731e-02,1.5071030169e+00,1.0000,1.3523e-02
109.908,1.2770790529e-03,1.006435e-02,1.5071030169e+00,1.0000,1.5866e-02
110.525,1.2775213939e-03,9.985585e-03,1.5071030169e+00,1.0000,1.8367e-02
111.143,1.2779782299e-03,9.904454e-03,1.5071030169e+00,1.0000,2.1052e-02
111.760,1.2784429194e-03,9.824261e-03,1.5071030169e+00,1.0000,2.3969e-02
112.378,1.2789076689e-03,9.748014e-03,1.5071030169e+00,1.0000,2.7201e-02
112.995,1.2793639420e-03,9.678172e-03,1.5071030169e+00,1.0000,3.0949e-02
113.613,1.2798031616e-03,9.616032e-03,1.5071030169e+00,1.0000,3.4889e-02
114.230,1.2802172555e-03,9.563150e-03,1.5071030169e+00,1.0000,3.8873e-02
114.848,1.2805988029e-03,9.520970e-03,1.5071030169e+00,1.0000,4.2877e-02
115.465,1.2809408826e-03,9.490587e-03,1.5071030169e+00,1.0000,4.6906e-02
116.082,1.2812369442e-03,9.472724e-03,1.5071030169e+00,1.0000,5.1063e-02
116.700,1.2814810277e-03,9.467783e-03,1.5071030169e+00,1.0000,5.5300e-02
117.317,1.2816684473e-03,9.475845e-03,1.5071030169e+00,1.0000,5.9550e-02
117.935,1.2817967648e-03,9.496700e-03,1.5071030169e+00,1.0000,6.3747e-02
118.552,1.2818666946e-03,9.529890e-03,1.5071030169e+00,1.0000,6.7828e-02
119.170,1.2818834429e-03,9.574754e-03,1.5071030169e+00,1.0000,7.1733e-02
119.787,1.2818513389e-03,9.629860e-03,1.5071030169e+00,1.0000,7.5412e-02
120.405,1.2817891750e-03,9.696905e-03,1.5071030169e+00,1.0000,7.8883e-02
121.022,1.2817007308e-03,9.774073e-03,1.5071030169e+00,1.0000,8.2147e-02
121.640,1.2816039506e-03,9.858297e-03,1.5071030169e+00,1.0000,8.5190e-02
122.257,1.2815215296e-03,9.950730e-03,1.5071030169e+00,1.0000,8.8006e-02
122.875,1.2814661631e-03,1.005053e-02,1.5071030169e+00,1.0000,8.2590e-02
123.492,1.2814476543e-03,1.015558e-02,1.5071030169e+00,1.0000,4.1949e-02
124.109,1.2814751416e-03,1.026550e-02,1.5071030169e+00,1.0000,1.5589e-02
124.727,1.2815549908e-03,1.037945e-02,1.5071030169e+00,1.0000,4.4639e-03
125.344,1.2817002966e-03,1.049647e-02,1.5071030169e+00,1.0000,4.6218e-03
125.962,1.2819089380e-03,1.061545e-02,1.5071030169e+00,1.0000,5.3711e-03
126.579,1.2821685701e-03,1.073428e-02,1.5071030169e+00,1.0000,6.6600e-03
127.197,1.2824661163e-03,1.085169e-02,1.5071030169e+00,1.0000,7.0491e-03
127.814,1.2827868681e-03,1.096684e-02,1.5071030169e+00,1.0000,6.8647e-03
128.432,1.2831128004e-03,1.107896e-02,1.5071030169e+00,1.0000,6.2819e-03
129.049,1.2834255056e-03,1.118716e-02,1.5071030169e+00,1.0000,5.3683e-03
129.667,1.2837057869e-03,1.129043e-02,1.5071030169e+00,1.0000,4.1981e-03
130.284,1.2839338714e-03,1.138813e-02,1.5071030169e+00,1.0000,2.9851e-03
130.902,1.2840942182e-03,1.147941e-02,1.5071030169e+00,1.0000,2.4681e-03
131.519,1.2841757654e-03,1.156295e-02,1.5071030169e+00,1.0000,1.9498e-03
132.136,1.2841734500e-03,1.163748e-02,1.5071030169e+00,1.0000,1.7313e-03
132.754,1.2840839728e-03,1.170167e-02,1.5071030169e+00,1.0000,3.2534e-03
133.371,1.2839128248e-03,1.175525e-02,1.5071030169e+00,1.0000,4.7687e-03
133.989,1.2836653652e-03,1.179548e-02,1.5071030169e+00,1.0000,6.2705e-03
134.606,1.2833402319e-03,1.182113e-02,1.5071030169e+00,1.0000,7.7415e-03
135.224,1.2829356259e-03,1.183376e-02,1.5071030169e+00,1.0000,9.1855e-03
135.841,1.2824559230e-03,1.183325e-02,1.5071030169e+00,1.0000,1.0603e-02
136.459,1.2819111682e-03,1.181832e-02,1.5071030169e+00,1.0000,1.1984e-02
137.076,1.2813142500e-03,1.178866e-02,1.5071030169e+00,1.0000,1.3318e-02
137.694,1.2806797114e-03,1.174446e-02,1.5071030169e+00,1.0000,1.4595e-02
138.311,1.2800235419e-03,1.168615e-02,1.5071030169e+00,1.0000,1.5808e-02
138.929,1.2793628194e-03,1.161451e-02,1.5071030169e+00,1.0000,1.6948e-02
139.546,1.2787150138e-03,1.153052e-02,1.5071030169e+00,1.0000,1.8010e-02
140.163,1.2780970197e-03,1.143546e-02,1.5071030169e+00,1.0000,1.8985e-02
140.781,1.2775240352e-03,1.133082e-02,1.5071030169e+00,1.0000,1.9869e-02
141.398,1.2770083979e-03,1.121833e-02,1.5071030169e+00,1.0000,2.0653e-02
142.016,1.2765587696e-03,1.109990e-02,1.5071030169e+00,1.0000,2.1332e-02
142.633,1.2761802224e-03,1.097758e-02,1.5071030169e+00,1.0000,2.1898e-02
143.251,1.2758751399e-03,1.085349e-02,1.5071030169e+00,1.0000,2.2345e-02
143.868,1.2756442744e-03,1.072974e-02,1.5071030169e+00,1.0000,2.2664e-02
144.486,1.2754874009e-03,1.060707e-02,1.5071030169e+00,1.0000,2.2840e-02
145.103,1.2754030793e-03,1.048657e-02,1.5071030169e+00,1.0000,2.2838e-02
145.721,1.2753869856e-03,1.037217e-02,1.5071030169e+00,1.0000,2.2644e-02
146.338,1.2754342464e-03,1.026826e-02,1.5071030169e+00,1.0000,2.2266e-02
146.955,1.2755331088e-03,1.017674e-02,1.5071030169e+00,1.0000,2.1701e-02
147.573,1.2756758970e-03,1.009929e-02,1.5071030169e+00,1.0000,2.1022e-02
148.190,1.2758561692e-03,1.003722e-02,1.5071030169e+00,1.0000,2.0314e-02
148.808,1.2760682487e-03,9.991629e-03,1.5071030169e+00,1.0000,1.9534e-02
149.425,1.2763082969e-03,9.963371e-03,1.5071030169e+00,1.0000,1.8645e-02
150.043,1.2765730026e-03,9.953046e-03,1.5071030169e+00,1.0000,1.7621e-02
150.660,1.2768585120e-03,9.960970e-03,1.5071030169e+00,1.0000,1.6447e-02
151.278,1.2771604852e-03,9.987143e-03,1.5071030169e+00,1.0000,1.5118e-02
151.895,1.2774747905e-03,1.003140e-02,1.5071030169e+00,1.0000,1.3641e-02
152.513,1.2777968559e-03,1.009292e-02,1.5071030169e+00,1.0000,1.2033e-02
153.130,1.2781209469e-03,1.017024e-02,1.5071030169e+00,1.0000,1.0330e-02
153.748,1.2784412081e-03,1.026156e-02,1.5071030169e+00,1.0000,8.5986e-03
154.365,1.2787518082e-03,1.036452e-02,1.5071030169e+00,1.0000,6.8869e-03
154.982,1.2790452302e-03,1.047711e-02,1.5071030169e+00,1.0000,5.2306e-03
155.600,1.2793123696e-03,1.059741e-02,1.5071030169e+00,1.0000,4.5406e-03
156.217,1.2795455804e-03,1.072346e-02,1.5071030169e+00,1.0000,4.8178e-03
156.835,1.2797409864e-03,1.085335e-02,1.5071030169e+00,1.0000,5.0715e-03
157.452,1.2798974356e-03,1.098519e-02,1.5071030169e+00,1.0000,5.2966e-03
158.070,1.2800136704e-03,1.111707e-02,1.5071030169e+00,1.0000,5.4902e-03
158.687,1.2800865929e-03,1.124804e-02,1.5071030169e+00,1.0000,5.6431e-03
159.305,1.2801120247e-03,1.137738e-02,1.5071030169e+00,1.0000,5.7488e-03
159.922,1.2800851752e-03,1.150407e-02,1.5071030169e+00,1.0000,5.8070e-03
160.540,1.2800050991e-03,1.162736e-02,1.5071030169e+00,1.0000,5.8176e-03
161.157,1.2798684862e-03,1.174675e-02,1.5071030169e+00,1.0000,5.7808e-03
161.775,1.2796731705e-03,1.186198e-02,1.5071030169e+00,1.0000,5.6972e-03
162.392,1.2794205818e-03,1.197297e-02,1.5071030169e+00,1.0000,5.5680e-03
163.009,1.2791145605e-03,1.207978e-02,1.5071030169e+00,1.0000,5.3948e-03
163.627,1.2787606982e-03,1.218256e-02,1.5071030169e+00,1.0000,5.1799e-03
164.244,1.2783667168e-03,1.228192e-02,1.5071030169e+00,1.0000,4.9237e-03
164.862,1.2779426753e-03,1.237838e-02,1.5071030169e+00,1.0000,4.6284e-03
165.479,1.2775007084e-03,1.247215e-02,1.5071030169e+00,1.0000,4.2986e-03
166.097,1.2770547813e-03,1.256333e-02,1.5071030169e+00,1.0000,3.9394e-03
166.714,1.2766200420e-03,1.265187e-02,1.5071030169e+00,1.0000,3.5564e-03
167.332,1.2762110543e-03,1.273754e-02,1.5071030169e+00,1.0000,3.1551e-03
167.949,1.2758403139e-03,1.281998e-02,1.5071030169e+00,1.0000,2.7413e-03
168.567,1.2755183591e-03,1.289827e-02,1.5071030169e+00,1.0000,2.3201e-03
169.184,1.2752540124e-03,1.297017e-02,1.5071030169e+00,1.0000,1.9105e-03
169.802,1.2750539770e-03,1.303456e-02,1.5071030169e+00,1.0000,1.5162e-03
170.419,1.2749235841e-03,1.309103e-02,1.5071030169e+00,1.0000,2.2149e-03
171.036,1.2748678693e-03,1.313915e-02,1.5071030169e+00,1.0000,2.9377e-03
171.654,1.2748930635e-03,1.317850e-02,1.5071030169e+00,1.0000,3.6613e-03
172.271,1.2749982352e-03,1.320863e-02,1.5071030169e+00,1.0000,4.3790e-03
172.889,1.2751820944e-03,1.322900e-02,1.5071030169e+00,1.0000,5.0854e-03
173.506,1.2754382784e-03,1.323909e-02,1.5071030169e+00,1.0000,5.7759e-03
174.124,1.2757568862e-03,1.323834e-02,1.5071030169e+00,1.0000,6.4459e-03
174.741,1.2761271636e-03,1.322658e-02,1.5071030169e+00,1.0000,7.0918e-03
175.359,1.2765384481e-03,1.320394e-02,1.5071030169e+00,1.0000,7.7108e-03
175.976,1.2769804350e-03,1.317062e-02,1.5071030169e+00,1.0000,8.3010e-03
176.594,1.2774431278e-03,1.312694e-02,1.5071030169e+00,1.0000,8.8615e-03
177.211,1.2779165996e-03,1.307339e-02,1.5071030169e+00,1.0000,9.3923e-03
