t,rhoc,errD,Mb,fd_fraction,vatm
79.340,1.2872570834e-03,1.338103e-02,1.5065932559e+00,0.0690,1.7737e-02
79.937,1.2878572750e-03,1.334860e-02,1.5065932559e+00,0.0690,1.9436e-02
80.533,1.2882449558e-03,1.331774e-02,1.5065932559e+00,0.0690,2.1107e-02
81.130,1.2884533756e-03,1.329112e-02,1.5065932559e+00,0.0690,2.2793e-02
81.726,1.2885035622e-03,1.327093e-02,1.5065932559e+00,0.0690,2.4632e-02
82.323,1.2884116695e-03,1.325768e-02,1.5065932559e+00,0.0690,2.6900e-02
82.920,1.2881953664e-03,1.324935e-02,1.5065932559e+00,0.0690,2.9733e-02
83.516,1.2878751731e-03,1.323964e-02,1.5065932559e+00,0.0690,3.3069e-02
84.113,1.2874709609e-03,1.322269e-02,1.5065932559e+00,0.0690,3.6437e-02
84.709,1.2869972452e-03,1.319721e-02,1.5065932559e+00,0.0690,3.9851e-02
85.306,1.2864615917e-03,1.316469e-02,1.5065932559e+00,0.0690,4.3427e-02
85.902,1.2858680236e-03,1.313142e-02,1.5065932559e+00,0.0690,4.7132e-02
86.499,1.2852234789e-03,1.310751e-02,1.5065932559e+00,0.0690,5.0916e-02
87.095,1.2845430771e-03,1.310452e-02,1.5065932559e+00,0.0690,5.4736e-02
87.692,1.2838508896e-03,1.313235e-02,1.5065932559e+00,0.0690,5.8550e-02
88.288,1.2831760509e-03,1.319615e-02,1.5065932559e+00,0.0690,6.2323e-02
88.885,1.2825468006e-03,1.329568e-02,1.5065932559e+00,0.0690,6.6020e-02
89.482,1.2819855514e-03,1.342377e-02,1.5065932559e+00,0.0690,6.9611e-02
90.078,1.2815065212e-03,1.357027e-02,1.5065932559e+00,0.0690,7.3075e-02
90.675,1.2811154935e-03,1.371975e-02,1.5065932559e+00,0.0690,7.6400e-02
91.271,1.2808104170e-03,1.385360e-02,1.5065932559e+00,0.0690,7.9580e-02
91.868,1.2805820743e-03,1.395142e-02,1.5065932559e+00,0.0690,8.2618e-02
92.464,1.2804150028e-03,1.399282e-02,1.5065932559e+00,0.0690,8.5519e-02
93.061,1.2802891745e-03,1.395951e-02,1.5065932559e+00,0.0690,8.8292e-02
93.657,1.2801824029e-03,1.383879e-02,1.5065932559e+00,0.0690,9.0951e-02
94.254,1.2800727329e-03,1.362798e-02,1.5065932559e+00,0.0690,9.3512e-02
94.850,1.2799399763e-03,1.332918e-02,1.5065932559e+00,0.0690,9.5996e-02
95.447,1.2797662419e-03,1.294773e-02,1.5065932559e+00,0.0690,9.8426e-02
96.044,1.2795361596e-03,1.250156e-02,1.5065932559e+00,0.0690,1.0082e-01
96.640,1.2792377342e-03,1.202129e-02,1.5065932559e+00,0.0690,1.0321e-01
97.237,1.2788641275e-03,1.154672e-02,1.5065932559e+00,0.0690,1.0562e-01
97.833,1.2784156589e-03,1.111628e-02,1.5065932559e+00,0.0690,1.0806e-01
98.430,1.2779007492e-03,1.077293e-02,1.5065932559e+00,0.0690,1.1066e-01
99.026,1.2773348820e-03,1.056573e-02,1.5065932559e+00,0.0690,1.1354e-01
99.623,1.2767376434e-03,1.049701e-02,1.5065932559e+00,0.0690,1.1676e-01
100.219,1.2761289245e-03,1.058625e-02,1.5065932559e+00,0.0690,1.2037e-01
100.816,1.2755258257e-03,1.085455e-02,1.5065932559e+00,0.0690,1.2439e-01
101.412,1.2749413521e-03,1.129302e-02,1.5065932559e+00,0.0690,1.2873e-01
102.009,1.2743849684e-03,1.186524e-02,1.5065932559e+00,0.0690,1.3327e-01
102.606,1.2738642836e-03,1.254136e-02,1.5065932559e+00,0.0690,1.3774e-01
103.202,1.2733870189e-03,1.329936e-02,1.5065932559e+00,0.0690,1.4176e-01
103.799,1.2729627539e-03,1.411212e-02,1.5065932559e+00,0.0690,1.4482e-01
104.395,1.2726040875e-03,1.495070e-02,1.5065932559e+00,0.0690,1.4638e-01
104.992,1.2723264504e-03,1.578549e-02,1.5065932559e+00,0.0690,1.4600e-01
105.588,1.2721465718e-03,1.657834e-02,1.5065932559e+00,0.0690,1.4348e-01
106.185,1.2720798014e-03,1.731223e-02,1.5065932559e+00,0.0690,1.3883e-01
106.781,1.2721375135e-03,1.796473e-02,1.5065932559e+00,0.0690,1.3227e-01
107.378,1.2723251088e-03,1.849813e-02,1.5065932559e+00,0.0690,3.8071e-02
107.974,1.2726410463e-03,1.889536e-02,1.5065932559e+00,0.0690,4.0696e-02
108.571,1.2730778706e-03,1.912740e-02,1.5065932559e+00,0.0690,4.1939e-02
109.168,1.2736244141e-03,1.916237e-02,1.5065932559e+00,0.0690,4.1973e-02
109.764,1.2742676630e-03,1.902558e-02,1.5065932559e+00,0.0690,4.0930e-02
110.361,1.2749934776e-03,1.874957e-02,1.5065932559e+00,0.0690,3.9063e-02
110.957,1.2757866205e-03,1.835880e-02,1.5065932559e+00,0.0690,3.6553e-02
111.554,1.2766312005e-03,1.784039e-02,1.5065932559e+00,0.0690,3.3528e-02
112.150,1.2775120032e-03,1.722451e-02,1.5065932559e+00,0.0690,3.0091e-02
112.747,1.2784159216e-03,1.654796e-02,1.5065932559e+00,0.0690,2.6320e-02
113.343,1.2793313355e-03,1.583186e-02,1.5065932559e+00,0.0690,2.2274e-02
113.940,1.2802440047e-03,1.508231e-02,1.5065932559e+00,0.0690,1.8001e-02
114.536,1.2811311032e-03,1.431635e-02,1.5065932559e+00,0.0690,1.3545e-02
115.133,1.2819573120e-03,1.355607e-02,1.5065932559e+00,0.0690,8.9343e-03
115.729,1.2826776491e-03,1.282437e-02,1.5065932559e+00,0.0690,6.5700e-03
