t,rhoc_rel,errD,Snorm,Mb_rel,vatm,rstar_R
52.62,4.09018003e-04,3.301019e-03,2.295947e-06,-1.1679546219e-13,0.0000e+00,0.9687
53.19,4.33232043e-04,3.349894e-03,2.230871e-06,-1.1302070391e-13,0.0000e+00,0.9687
53.76,4.57480637e-04,3.388263e-03,2.208155e-06,-1.0924594562e-13,0.0000e+00,0.9687
54.33,4.81358185e-04,3.415722e-03,2.227038e-06,-1.0524914273e-13,0.0000e+00,0.9687
54.90,5.04777116e-04,3.431975e-03,2.284716e-06,-1.0169642906e-13,0.0000e+00,0.9687
55.47,5.27843197e-04,3.436826e-03,2.376889e-06,-9.7144514655e-14,0.0000e+00,0.9687
56.05,5.50755283e-04,3.430175e-03,2.498490e-06,-9.3480778673e-14,0.0000e+00,0.9687
56.62,5.73744261e-04,3.412007e-03,2.644335e-06,-8.9928064995e-14,0.0000e+00,0.9687
57.19,5.97017688e-04,3.382388e-03,2.809564e-06,-8.5820239804e-14,0.0000e+00,0.9687
57.76,6.20690284e-04,3.341453e-03,2.989880e-06,-8.1934459217e-14,0.0000e+00,0.9687
58.33,6.44727397e-04,3.289412e-03,3.181641e-06,-7.8159700934e-14,0.0000e+00,0.9687
58.91,6.68946723e-04,3.226542e-03,3.381840e-06,-7.5495165675e-14,0.0000e+00,0.9687
59.48,6.93088083e-04,3.153185e-03,3.588008e-06,-7.1165295878e-14,0.0000e+00,0.9687
60.05,7.16906798e-04,3.069750e-03,3.798084e-06,-6.8389738317e-14,0.0000e+00,0.9687
60.62,7.40226934e-04,2.976702e-03,4.010263e-06,-6.4726002336e-14,0.0000e+00,0.9687
61.19,7.62923464e-04,2.874564e-03,4.222882e-06,-6.1284310959e-14,0.0000e+00,0.9687
61.77,7.84855329e-04,2.763911e-03,4.434348e-06,-5.8397731095e-14,0.0000e+00,0.9687
62.34,8.05799557e-04,2.645377e-03,4.643127e-06,-5.6066262744e-14,0.0000e+00,0.9687
62.91,8.25423542e-04,2.519654e-03,4.847786e-06,-5.3845816694e-14,0.0000e+00,0.9687
63.48,8.43299444e-04,2.387487e-03,5.047060e-06,-5.1181281435e-14,0.0000e+00,0.9687
64.05,8.58947687e-04,2.249696e-03,5.239884e-06,-4.9404924596e-14,0.0000e+00,0.9687
64.63,8.71891953e-04,2.107204e-03,5.425408e-06,-4.6851411639e-14,0.0000e+00,0.9687
65.20,8.81714409e-04,1.961073e-03,5.602969e-06,-4.5852210917e-14,0.0000e+00,0.9687
65.77,8.88101170e-04,1.812526e-03,5.772031e-06,-4.4186876380e-14,0.0000e+00,0.9687
66.34,8.90862861e-04,1.663009e-03,5.932107e-06,-4.3187675658e-14,0.0000e+00,0.9687
66.91,8.89915324e-04,1.514273e-03,6.082698e-06,-4.2743586448e-14,0.0000e+00,0.9687
67.49,8.85219443e-04,1.368508e-03,6.223299e-06,-4.1411318819e-14,0.0000e+00,0.9687
68.06,8.76700819e-04,1.228542e-03,6.353435e-06,-4.0967229609e-14,0.0000e+00,0.9687
68.63,8.64184175e-04,1.098124e-03,6.472721e-06,-4.0523140399e-14,0.0000e+00,0.9687
69.20,8.47372738e-04,9.822565e-04,6.580837e-06,-4.0856207306e-14,0.0000e+00,0.9687
